domain,phylum,class,order,family,genus,OTU,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,unclassified (derived from Chytridiales),Batrachochytrium,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58538E-06,0,0,0,0,0,0,3.5734E-06,0,7.15879E-06
Eukaryota,Chytridiomycota,Chytridiomycetes,Cladochytriales,Cladochytriaceae,Cladochytrium,797,0,5.16757E-06,0,0,0,0,0,0,0,0,0,2.119E-05,0,0,5.50498E-06,0,0,0,0,0,0,0,0,0,3.18626E-05
Eukaryota,Chytridiomycota,Chytridiomycetes,Cladochytriales,Cladochytriaceae,Polychytrium,798,0,0,0,0,0,0,0,0,0,0,0,0,1.43981E-05,0,0,0,2.68527E-06,6.4598E-06,0,0,0,0,0,0,2.35432E-05
Eukaryota,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,799,0,0,5.656E-06,1.39158E-05,0,0,0,1.29768E-05,0,0,6.01859E-06,0,0,0,0,1.07561E-05,0,0,0,0,0,0,7.14681E-06,2.69163E-06,5.91618E-05
Eukaryota,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Terramycetaceae,Boothiomyces,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50498E-06,0,0,0,0,0,0,0,3.5734E-06,0,9.07839E-06
Eukaryota,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Olpidiaceae,Olpidium,801,0,5.16757E-06,0,0,0,0,4.03259E-06,0,0,1.2937E-05,3.0093E-06,0,0,0,1.101E-05,3.58538E-06,0,0,0,0,0,0,0,0,3.97418E-05
Eukaryota,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Rhizophlyctis,802,1.09408E-05,0,1.1312E-05,6.95792E-06,0,0,0,0,0,0,1.20372E-05,0,0,2.29715E-05,1.101E-05,7.17076E-06,0,0,5.89907E-06,4.27335E-06,6.28013E-06,4.88248E-06,7.14681E-06,2.69163E-06,0.000113574
Eukaryota,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,803,0,5.16757E-06,5.656E-06,1.39158E-05,6.99447E-06,0,0,0,0,8.62466E-06,1.20372E-05,0,0,0,2.20199E-05,1.07561E-05,2.68527E-06,0,0,0,6.28013E-06,2.44124E-05,7.14681E-06,2.69163E-06,0.000128388
Eukaryota,Chytridiomycota,Chytridiomycetes,Spizellomycetales,unclassified (derived from Spizellomycetales),Rozella,804,0,0,0,0,6.99447E-06,0,0,0,0,0,0,0,0,0,5.50498E-06,0,0,0,0,0,0,0,0,0,1.24995E-05
Eukaryota,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Harpochytriaceae,Harpochytrium,805,0,5.16757E-06,0,0,0,0,0,0,0,4.31233E-06,0,0,0,0,0,1.07561E-05,0,0,0,0,0,4.88248E-06,0,0,2.51185E-05
Eukaryota,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Monoblepharidaceae,Monoblepharella,806,0,0,0,0,0,0,0,0,0,0,0,1.0595E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.0595E-05
Eukaryota,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,unclassified (derived from Monoblepharidales),Hyaloraphidium,807,0,0,0,6.95792E-06,0,0,0,0,0,0,3.0093E-06,1.0595E-05,7.19905E-06,1.14857E-05,0,3.58538E-06,2.14545E-05,0,5.89907E-06,0,0,4.88248E-06,7.14681E-06,0,8.22152E-05
Eukaryota,Glomeromycota,Glomeromycetes,Diversisporales,Scutellosporaceae,Scutellospora,808,0,0,0,0,0,0,0,1.29768E-05,0,0,0,0,0,0,0,0,2.68527E-06,0,0,0,0,0,0,0,1.56621E-05
Eukaryota,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,809,0,0,0,0,0,0,0,1.29768E-05,0,0,0,0,7.19905E-06,0,0,3.58538E-06,1.34263E-05,3.2299E-06,5.89907E-06,0,0,0,3.5734E-06,5.38326E-06,5.52732E-05
Eukaryota,Glomeromycota,Glomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,810,0,5.16757E-06,0,0,0,0,0,0,0,0,0,0,0,1.14857E-05,0,0,0,0,0,0,0,0,0,0,1.66533E-05
Eukaryota,Microsporidia,unclassified (derived from Microsporidia),unclassified (derived from Microsporidia),Enterocytozoonidae,Enterocytozoon,811,0,5.16757E-06,0,0,0,5.97493E-06,4.03259E-06,0,0,0,3.0093E-06,0,0,0,0,3.58538E-06,8.05581E-06,0,5.89907E-06,0,6.28013E-06,9.76496E-06,7.14681E-06,2.69163E-06,6.16082E-05
Eukaryota,Microsporidia,unclassified (derived from Microsporidia),unclassified (derived from Microsporidia),Nosematidae,Nosema,812,0,0,0,0,0,0,8.06518E-06,0,9.59335E-06,1.2937E-05,3.0093E-06,0,0,0,5.50498E-06,0,0,0,0,4.27335E-06,3.14006E-06,9.76496E-06,3.5734E-06,2.69163E-06,6.25532E-05
Eukaryota,Microsporidia,unclassified (derived from Microsporidia),unclassified (derived from Microsporidia),Unikaryonidae,Encephalitozoon,813,0,0,5.656E-06,6.95792E-06,6.99447E-06,0,0,0,0,4.31233E-06,6.01859E-06,0,0,1.14857E-05,2.20199E-05,1.79269E-05,1.34263E-05,9.6897E-06,1.17981E-05,1.70934E-05,1.25603E-05,0,3.5734E-06,2.69163E-06,0.000152205
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Desmarestiales,Desmarestiaceae,Desmarestia,814,0,0,0,0,0,0,0,0,0,0,0,0,7.19905E-06,0,0,2.14384E-05,0,0,0,0,3.14006E-06,9.76496E-06,0,0,4.15424E-05
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Dictyotales,Dictyotaceae,Dictyota,815,0,0,5.656E-06,0,0,0,0,0,0,0,0,0,0,0,0,1.07561E-05,0,0,5.89907E-06,0,0,4.88248E-06,3.5734E-06,2.69163E-06,3.34587E-05
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Ectocarpales,Acinetosporaceae,Pylaiella,816,0,1.03351E-05,5.656E-06,0,0,5.97493E-06,4.03259E-06,0,9.59335E-06,6.04615E-05,0,1.0595E-05,0,0,0,5.02693E-05,0,0,8.84861E-06,0,0,2.44124E-05,0,2.69163E-06,0.00019287
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Ectocarpales,Ectocarpaceae,Ectocarpus,817,0,1.03351E-05,0,6.95792E-06,0,2.38997E-05,0,0,9.59335E-06,4.31233E-06,3.0093E-06,0,7.19905E-06,0,5.50498E-06,0.000175758,0,3.2299E-06,1.76364E-05,4.27335E-06,3.14006E-06,0.000107465,3.5734E-06,0,0.000385887
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Fucales,Fucaceae,Fucus,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93653E-05,5.37054E-06,0,5.89907E-06,0,0,1.95299E-05,0,0,7.01648E-05
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Laminariales,Laminariaceae,Laminaria,819,0,5.16757E-06,0,0,0,0,0,0,0,0,3.0093E-06,0,7.19905E-06,0,0,3.23424E-05,5.37054E-06,0,5.89907E-06,0,0,4.88248E-06,3.5734E-06,0,6.74438E-05
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Laminariales,Laminariaceae,Saccharina,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58538E-06,0,0,0,0,0,4.88248E-06,0,0,8.46786E-06
Eukaryota,Placozoa,unclassified (derived from Placozoa),unclassified (derived from Placozoa),unclassified (derived from Placozoa),Trichoplax,821,5.47042E-05,3.08988E-05,2.2624E-05,3.47896E-05,5.58836E-05,6.5601E-05,5.65394E-05,3.89303E-05,9.59335E-06,3.02308E-05,4.51394E-05,9.55736E-05,3.59953E-05,0,7.15081E-05,7.17076E-05,4.56773E-05,4.52852E-05,5.30612E-05,5.55095E-05,5.34134E-05,4.88248E-05,6.42844E-05,4.31493E-05,0.001128924
Eukaryota,Streptophyta,Anthocerotopsida,Anthocerotales,Anthocerotaceae,Anthoceros,822,0,7.24525E-05,1.6968E-05,6.27648E-05,0,0.000101635,3.22191E-05,9.09713E-05,0.0002878,0.000185608,3.30402E-05,6.33516E-05,0.000129509,3.44572E-05,8.825E-05,2.51346E-05,5.37054E-05,2.58059E-05,5.01725E-05,0,0.000147615,0.00011728,2.50507E-05,0.000269163,0.001912955
Eukaryota,Streptophyta,Anthocerotopsida,Dendrocerotales,Dendrocerotaceae,Nothoceros,823,0,0,0,0,0,0,4.03259E-06,0,0,1.2937E-05,0,0,0,0,5.50498E-06,0,2.68527E-06,0,0,0,3.14006E-06,4.88248E-06,3.5734E-06,5.38326E-06,4.2139E-05
Eukaryota,Streptophyta,Anthocerotopsida,Notothyladales,Notothyladaceae,Phaeoceros,824,0,5.16757E-06,0,0,0,0,8.06518E-06,0,1.91867E-05,1.2937E-05,3.0093E-06,0,7.19905E-06,0,1.101E-05,0,2.68527E-06,0,2.94954E-06,0,3.14006E-06,1.95299E-05,3.5734E-06,1.88692E-05,0.000117322
Eukaryota,Streptophyta,Bryopsida,Funariales,Funariaceae,Physcomitrella,825,0.000109408,0.0062295,0.001023328,0.002750891,0.001027538,0.003108255,0.006886475,0.002762583,0.019396162,0.009486748,0.003206234,0.00259414,0.003838691,0.001574847,0.006096544,0.002030157,0.002809954,0.001764257,0.001392667,0.000427335,0.005032469,0.01193772,0.002380864,0.020796059,0.118662829
Eukaryota,Streptophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,826,0,0.001715419,0.000323617,0.000731658,0.000133039,0.00129662,0.00131163,0.000623421,0.004653267,0.002100594,0.000598757,0.000742743,0.001462076,0.00044818,0.001509614,0.000182965,0.000657476,0.000251399,0.000266066,2.13668E-05,0.001278686,0.00263274,0.000626267,0.004919647,0.028487248
Eukaryota,Streptophyta,Charophyceae,Charales,Characeae,Chara,827,0,0.000139578,2.828E-05,0.000118356,2.79779E-05,4.18861E-05,4.84326E-05,0.000220739,0.000259119,0.000120701,3.90898E-05,3.1785E-05,8.64629E-05,5.74286E-05,7.71833E-05,0.000279068,6.99E-05,0.000145345,0.000132729,2.5552E-05,5.64888E-05,0.000107465,2.50507E-05,0.000177592,0.002316211
Eukaryota,Streptophyta,Chlorokybophyceae,Chlorokybales,Chlorokybaceae,Chlorokybus,828,0,6.20641E-05,1.6968E-05,0.000201923,6.99447E-06,4.77378E-05,1.61304E-05,0.000402682,3.83734E-05,0.000125146,6.01859E-06,9.55736E-05,9.35135E-05,0.000195376,3.29164E-05,0.000150623,0.000120837,0.000178144,8.25566E-05,1.70934E-05,6.28013E-06,1.95299E-05,2.13667E-05,4.57855E-05,0.001983634
Eukaryota,Streptophyta,Coleochaetophyceae,Coleochaetales,Chaetosphaeridiaceae,Chaetosphaeridium,829,0,5.67367E-05,5.656E-06,0.000132344,6.99447E-06,2.98746E-05,4.42753E-05,0.00020803,9.59335E-05,0.000107808,2.71457E-05,2.119E-05,5.75182E-05,0.000103608,2.75249E-05,0.000308638,6.99E-05,0.00011954,0.00012984,1.70934E-05,6.28013E-05,4.4043E-05,2.50507E-05,7.81128E-05,0.00177966
Eukaryota,unclassified (derived from Eukaryota),Bangiophyceae,Bangiales,Bangiaceae,Porphyra,830,2.18817E-05,2.58378E-05,5.656E-06,2.78317E-05,2.09834E-05,1.19499E-05,3.63764E-05,2.59536E-05,4.79667E-05,1.72493E-05,0,1.0595E-05,6.49399E-05,4.59429E-05,3.85916E-05,0.000513781,3.76491E-05,3.87921E-05,2.06772E-05,1.28201E-05,2.20128E-05,0.00033221,1.07202E-05,2.95524E-05,0.001419971
Eukaryota,unclassified (derived from Eukaryota),Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidioschyzon,831,2.18817E-05,1.55027E-05,0,1.39158E-05,0,1.19499E-05,1.20978E-05,7.75931E-05,9.59335E-06,1.72493E-05,3.0093E-06,1.0595E-05,0,1.14857E-05,2.20199E-05,0.000100354,1.60562E-05,2.26426E-05,1.17981E-05,8.5467E-06,6.28013E-06,5.36066E-05,1.07202E-05,1.34581E-05,0.000470356
Eukaryota,unclassified (derived from Eukaryota),Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidium,832,0,0,0,6.95792E-06,6.99447E-06,5.97493E-06,2.01629E-05,3.89303E-05,0,8.62466E-06,0,0,7.19905E-06,2.29715E-05,0,5.37807E-05,5.37054E-06,3.2299E-06,0,0,6.28013E-06,1.95299E-05,0,1.88692E-05,0.000224876
Eukaryota,unclassified (derived from Eukaryota),Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,833,1.09408E-05,0,0,0,0,2.38997E-05,0,0,0,0,0,1.0595E-05,7.19905E-06,0,1.101E-05,1.07561E-05,2.68527E-06,0,0,0,0,1.46474E-05,1.07202E-05,0,0.000102454
Eukaryota,unclassified (derived from Eukaryota),Cryptophyta,Cryptomonadales,Cryptomonadaceae,Cryptomonas,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07561E-05,0,0,0,0,0,1.95299E-05,0,0,3.02861E-05
Eukaryota,unclassified (derived from Eukaryota),Cryptophyta,Cryptomonadales,Hemiselmidaceae,Hemiselmis,835,0,5.16757E-06,0,6.95792E-06,6.99447E-06,0,0,1.29768E-05,0,0,3.0093E-06,0,0,0,5.50498E-06,1.79269E-05,0,0,0,0,3.14006E-06,9.76496E-06,0,0,7.1443E-05
Eukaryota,unclassified (derived from Eukaryota),Cryptophyta,Pyrenomonadales,Geminigeraceae,Guillardia,836,1.09408E-05,3.62262E-05,5.656E-06,2.08738E-05,6.99447E-06,1.79248E-05,2.01629E-05,0,9.59335E-06,1.2937E-05,6.01859E-06,1.0595E-05,5.04676E-05,4.59429E-05,2.20199E-05,0.000255043,2.68527E-06,2.91357E-05,2.06772E-05,0,3.14006E-06,0.000210148,2.13667E-05,1.60943E-05,0.000834643
Eukaryota,unclassified (derived from Eukaryota),Cryptophyta,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,837,0,0,0,2.08738E-05,1.39889E-05,5.97493E-06,8.06518E-06,0,0,8.62466E-06,0,0,1.43981E-05,2.29715E-05,1.101E-05,0.000118281,5.37054E-06,9.6897E-06,8.84861E-06,0,3.14006E-06,9.76496E-05,1.07202E-05,5.38326E-06,0.00036499
Eukaryota,unclassified (derived from Eukaryota),Dinophyceae,Peridiniales,Peridiniaceae,Durinskia,838,0,0,0,0,0,8.37721E-05,8.06518E-06,0,0,4.31233E-06,0,1.0595E-05,0,0,0.000132233,6.09884E-05,2.68527E-06,0,2.94954E-05,0,1.57003E-05,2.91942E-05,0,8.07489E-06,0.000385116
Eukaryota,unclassified (derived from Eukaryota),Dinophyceae,Peridiniales,Peridiniaceae,Kryptoperidinium,839,0,0,0,6.95792E-06,0,8.37721E-05,1.61304E-05,0,0,4.31233E-06,0,3.1785E-05,7.19905E-06,0,0.000115775,4.30615E-05,0,0,2.94954E-05,0,2.20128E-05,2.91942E-05,1.07202E-05,5.38326E-06,0.000405799
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gigartinales,Gigartinaceae,Chondrus,840,1.09408E-05,0,0,0,0,5.97493E-06,4.03259E-06,0,9.59335E-06,0,0,0,0,0,1.101E-05,1.43415E-05,1.60562E-05,0,2.94954E-06,4.27335E-06,3.14006E-06,9.76496E-06,3.5734E-06,8.07489E-06,0.000103726
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,841,0,0,0,6.95792E-06,0,0,0,1.29768E-05,0,0,0,0,0,4.59429E-05,5.50498E-06,5.37807E-05,8.05581E-06,9.6897E-06,8.84861E-06,0,0,9.28678E-05,0,2.69163E-06,0.000247317
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gracilariales,Gracilariaceae,Gracilariophila,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50498E-06,0,0,0,0,0,0,4.88248E-06,0,0,1.03875E-05
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gracilariales,Gracilariaceae,Gracilariopsis,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68527E-06,0,0,0,0,0,0,2.69163E-06,5.3769E-06
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Plocamiales,Plocamiaceae,Plocamiocolax,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94954E-06,0,0,0,0,2.69163E-06,5.64117E-06
Eukaryota,unclassified (derived from Eukaryota),Glaucocystophyceae,unclassified (derived from Glaucocystophyceae),Cyanophoraceae,Cyanophora,845,0,2.58378E-05,1.1312E-05,2.08738E-05,6.99447E-06,1.19499E-05,1.61304E-05,2.59536E-05,9.59335E-06,8.62466E-06,6.01859E-06,0,3.59953E-05,2.29715E-05,1.101E-05,3.23424E-05,1.07411E-05,2.58059E-05,5.89907E-06,8.5467E-06,6.28013E-06,4.4043E-05,3.5734E-06,1.07665E-05,0.000361263
Eukaryota,unclassified (derived from Eukaryota),Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,846,0.000142118,6.71251E-05,6.79303E-05,0.000146332,8.40057E-05,0.000113647,8.06518E-05,3.89303E-05,6.72523E-05,3.02308E-05,3.30402E-05,4.238E-05,8.64629E-05,4.59429E-05,0.000132233,9.68423E-05,8.05581E-05,7.10911E-05,5.30612E-05,7.68763E-05,8.78894E-05,8.78343E-05,7.14681E-05,7.00656E-05,0.001873968
Eukaryota,unclassified (derived from Eukaryota),Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,847,7.66987E-05,5.67367E-05,0.00010175,9.03813E-05,7.67949E-05,0.000137362,0.000117028,0.000194652,6.72523E-05,0.000112254,3.30402E-05,0.000148549,5.04676E-05,0.000137947,0.000192674,7.89153E-05,7.79282E-05,5.81049E-05,0.000100345,2.99575E-05,0.000138228,0.000161072,0.000117886,0.000142906,0.002498929
Eukaryota,unclassified (derived from Eukaryota),Oligohymenophorea,Peniculida,Parameciidae,Paramecium,848,5.47042E-05,5.67367E-05,5.10206E-05,8.35668E-05,4.18226E-05,0.000107487,7.2545E-05,0.000155855,4.79667E-05,8.62466E-05,3.30402E-05,0.000137626,2.15972E-05,9.17674E-05,0.000148691,8.61231E-05,7.51599E-05,2.26426E-05,9.15268E-05,4.69188E-05,0.000138228,0.000112247,0.000121569,5.66075E-05,0.001941696
Eukaryota,unclassified (derived from Eukaryota),Pelagophyceae,unclassified (derived from Pelagophyceae),unclassified (derived from Pelagophyceae),Aureococcus,849,0,0,0,1.39158E-05,0,0,4.03259E-06,0,0,4.31233E-06,3.0093E-06,0,0,0,5.50498E-06,7.17076E-06,0,9.6897E-06,5.89907E-06,0,0,1.46474E-05,3.5734E-06,0,7.17554E-05
Eukaryota,unclassified (derived from Eukaryota),Pelagophyceae,unclassified (derived from Pelagophyceae),unclassified (derived from Pelagophyceae),unclassified (derived from Pelagophyceae),850,0,5.16757E-06,5.656E-06,0,0,0,0,1.29768E-05,1.91867E-05,0,0,0,0,0,0,1.79269E-05,0,0,0,0,0,1.46474E-05,0,2.69163E-06,7.8253E-05
Eukaryota,unclassified (derived from Eukaryota),Raphidophyceae,Chattonellales,Chattonellaceae,Chattonella,851,0,0,5.656E-06,0,0,1.19499E-05,0,2.59536E-05,9.59335E-06,0,0,0,0,0,0,2.14384E-05,0,3.2299E-06,5.89907E-06,4.27335E-06,6.28013E-06,1.95299E-05,3.5734E-06,0,0.000117377
Eukaryota,unclassified (derived from Eukaryota),Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,852,0,0,0,0,0,0,0,1.29768E-05,1.91867E-05,4.31233E-06,3.0093E-06,0,7.19905E-06,1.14857E-05,5.50498E-06,0.000143415,0,0,5.89907E-06,0,0,9.76496E-05,0,5.38326E-06,0.000316022
Eukaryota,unclassified (derived from Eukaryota),Synurophyceae,Synurales,Synuraceae,Chrysodidymus,853,0,0,5.656E-06,0,6.99447E-06,0,0,0,0,4.31233E-06,3.0093E-06,1.0595E-05,0,0,0,3.58538E-06,2.68527E-06,3.2299E-06,8.84861E-06,0,3.14006E-06,4.88248E-06,0,5.38326E-06,6.23221E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Bicosoecida,Cafeteriaceae,Cafeteria,854,0,0,0,0,0,0,0,0,0,4.31233E-06,0,0,0,0,0,0,0,0,0,0,3.14006E-06,0,0,0,7.45239E-06
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Choanoflagellida,Codonosigidae,Monosiga,855,4.37634E-05,2.58378E-05,3.38194E-05,4.87772E-05,2.09834E-05,5.97493E-05,6.04888E-05,7.75931E-05,5.73623E-05,5.60158E-05,3.30402E-05,1.0595E-05,5.04676E-05,9.17674E-05,9.36415E-05,0.000125488,5.91036E-05,8.40773E-05,5.01725E-05,5.55095E-05,6.91138E-05,0.000170887,8.21515E-05,7.27018E-05,0.001533107
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Dictyosteliida,unclassified (derived from Dictyosteliida),Dictyostelium,856,0.00038293,0.000340953,0.000220701,0.000299478,0.00028699,0.000508177,0.000309719,0.000376594,0.000364943,0.000293416,0.000274559,0.00031785,0.000359953,0.000310233,0.000462532,0.0004953,0.000437394,0.000299681,0.000310157,0.000226884,0.000370657,0.000430363,0.000346289,0.000417619,0.008443372
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Euglyphida,Paulinellidae,Paulinella,857,0,1.03351E-05,0,0,0,5.97493E-06,8.06518E-06,2.59536E-05,0,8.62466E-06,6.01859E-06,0,1.43981E-05,0,0,3.58538E-06,2.68527E-06,3.2299E-06,2.94954E-06,4.27335E-06,9.42019E-06,1.46474E-05,1.07202E-05,1.07665E-05,0.000141648
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Isochrysidales,Noelaerhabdaceae,Emiliania,858,0,0,0,0,0,0,0,0,0,0,3.0093E-06,0,7.19905E-06,1.14857E-05,1.101E-05,2.51346E-05,2.68527E-06,3.2299E-06,0,0,6.28013E-06,1.95299E-05,3.5734E-06,2.69163E-06,9.58289E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Kinetoplastida,Trypanosomatidae,Leishmania,859,3.28225E-05,5.16757E-05,6.79303E-05,4.87772E-05,3.49723E-05,4.77378E-05,3.22191E-05,5.19071E-05,9.59335E-06,3.88999E-05,3.30402E-05,1.0595E-05,6.49399E-05,3.44572E-05,1.6515E-05,5.02693E-05,4.0279E-05,6.14347E-05,6.20315E-05,5.55095E-05,5.97259E-05,7.82707E-05,5.7285E-05,3.77383E-05,0.001078627
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Kinetoplastida,Trypanosomatidae,Trypanosoma,860,4.37634E-05,2.06703E-05,5.10206E-05,1.39158E-05,1.39889E-05,7.17607E-05,4.03259E-05,2.59536E-05,7.66479E-05,1.2937E-05,2.40433E-05,5.29751E-05,7.19905E-05,3.44572E-05,7.71833E-05,6.44999E-05,4.56773E-05,6.79278E-05,7.37384E-05,3.41428E-05,5.34134E-05,7.32372E-05,5.36011E-05,5.38326E-05,0.001151704
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Perkinsida,Perkinsidae,Perkinsus,861,2.18817E-05,3.08988E-05,1.1312E-05,1.39158E-05,2.09834E-05,4.18861E-05,4.03259E-05,5.19071E-05,6.72523E-05,3.02308E-05,3.30402E-05,2.119E-05,7.19905E-06,0,6.04413E-05,6.09884E-05,6.71317E-05,1.93128E-05,1.76364E-05,1.70934E-05,2.50881E-05,4.4043E-05,3.22343E-05,3.23273E-05,0.00076832
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Peronosporales,unclassified (derived from Peronosporales),Phytophthora,862,0.000109408,0.000118801,7.93006E-05,8.35668E-05,9.80668E-05,0.000113647,0.000125135,0.000155855,0.000105329,7.75775E-05,8.42293E-05,0.000116327,5.04676E-05,4.59429E-05,0.0001433,0.000552592,0.000159178,6.4598E-05,9.15268E-05,0.000102649,0.000113139,0.000488248,0.000100018,0.00015678,0.003335684
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Pythiales,Pythiaceae,Pythium,863,0,0,0,0,0,0,4.03259E-06,1.29768E-05,0,4.31233E-06,6.01859E-06,0,0,0,0,3.58538E-06,5.37054E-06,6.4598E-06,0,0,6.28013E-06,9.76496E-06,0,0,5.88011E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Saprolegniales,Saprolegniaceae,Saprolegnia,864,0,0,0,0,0,0,4.03259E-06,0,0,0,0,0,0,0,5.50498E-06,3.58538E-06,0,0,0,0,0,0,0,0,1.3123E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Trichomonadida,Trichomonadidae,Trichomonas,865,3.28225E-05,0,0,2.78317E-05,1.39889E-05,3.57264E-05,1.61304E-05,2.59536E-05,9.59335E-06,1.72493E-05,1.50465E-05,2.119E-05,3.59953E-05,1.14857E-05,4.39831E-05,2.51346E-05,4.0279E-05,2.58059E-05,2.35659E-05,5.55095E-05,1.25603E-05,4.4043E-05,1.42936E-05,1.88692E-05,0.000567058
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Hartmannellidae,Hartmannella,866,0,0,0,0,0,5.97493E-06,0,3.89303E-05,9.59335E-06,4.31233E-06,0,2.119E-05,0,1.14857E-05,5.50498E-06,0,1.34263E-05,0,0,0,3.14006E-06,4.88248E-06,7.14681E-06,5.38326E-06,0.000130971
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Hexamitidae,Giardia,867,3.28225E-05,1.03351E-05,5.656E-06,1.39158E-05,0,1.19499E-05,8.06518E-06,3.89303E-05,9.59335E-06,4.31233E-06,9.02789E-06,1.0595E-05,0,0,1.6515E-05,1.43415E-05,2.68527E-06,6.4598E-06,8.84861E-06,4.27335E-06,9.42019E-06,1.46474E-05,3.5734E-06,5.38326E-06,0.000241351
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Histionidae,Reclinomonas,868,0,0,0,4.87772E-05,0,1.79248E-05,8.06518E-06,1.29768E-05,2.878E-05,8.62466E-06,6.01859E-06,2.119E-05,7.19905E-06,1.14857E-05,2.20199E-05,3.93653E-05,1.60562E-05,9.6897E-06,1.17981E-05,8.5467E-06,1.57003E-05,1.46474E-05,3.5734E-06,2.69163E-06,0.000315131
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Malawimonadidae,Malawimonas,869,0,0,0,0,0,0,0,2.59536E-05,0,0,0,0,0,0,0,0,5.37054E-06,0,0,0,0,4.88248E-06,3.5734E-06,2.69163E-06,4.24716E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Acanthamoeba,870,0,5.16757E-06,0,0,0,0,1.20978E-05,5.19071E-05,0,0,0,1.0595E-05,0,0,5.50498E-06,3.58538E-06,2.68527E-06,3.2299E-06,8.84861E-06,4.27335E-06,3.14006E-06,1.46474E-05,1.07202E-05,1.34581E-05,0.000149861
