domain,phylum,className,order,family,genus,bulk1,bulk1,bulk2,bulk3,bulk4,bulk5,bulk6,nulk7,bulk8,bulk8,bulk9,bulk10,bulk11,bulk12,bulk13,bulk14,bulk15,bulk15,bulk16,bulk17,bulk18,bulk19,bulk20,bulk20,bulk21,bulk22,bulk23,bulk24,bulk25,bulk26,bulk26,bulk27,bulk28,bulk29,bulk29,bulk30,bulk31,bulk32,bulk33,bulk34,bulk34,bulk35,bulk36,bulk37,bulk38,bulk38,bulk39,bulk40
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,0.001727546,0.00123008,0.001687564,0.001268915,0.001379867,0.001253037,0.001617131,0.001634873,0.001581512,0.001488826,0.001501355,0.001110943,0.001693613,0.001657511,0.001648336,0.002178216,0.00131298,0.001761277,0.001528858,0.001161638,0.002005869,0.001699646,0.0016074,0.00177592,0.001452965,0.001616907,0.001536698,0.001666177,0.001432643,0.002056311,0.001610482,0.001530991,0.001584995,0.001289201,0.00165418,0.001660063,0.001966093,0.001742938,0.001051658,0.00117521,0.001427603,0.001760364,0.001885176,0.001697409,0.00141409,0.001564188,0.001507308,0.001426696
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,3.66005E-05,3.43598E-05,4.44096E-05,5.13434E-05,2.93589E-05,3.82024E-05,4.42184E-05,2.93251E-05,1.51341E-05,3.21908E-05,5.58644E-05,6.17191E-05,4.70448E-05,2.89521E-05,2.07773E-05,2.73989E-05,3.97873E-05,2.21081E-05,3.52271E-05,5.66653E-05,5.2004E-05,5.12824E-05,6.82387E-05,3.30404E-05,3.79034E-05,4.69641E-05,4.24502E-05,8.01903E-05,2.22691E-05,4.74533E-05,2.18617E-05,4.50292E-05,2.33088E-05,6.74582E-05,5.51393E-05,5.00521E-05,4.83465E-05,1.44044E-05,4.47514E-05,5.95043E-05,2.60749E-05,6.46005E-05,5.48415E-05,4.52642E-05,5.95406E-05,6.04935E-05,3.15667E-05,8.34769E-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,0.002503477,0.002528879,0.002324101,0.002552499,0.002326691,0.002422029,0.002330943,0.00207475,0.003208427,0.002205072,0.002220608,0.002221887,0.002791325,0.00269255,0.002548688,0.00313718,0.00240713,0.002372934,0.002106583,0.002472022,0.003053378,0.002571447,0.002517249,0.002758871,0.002318427,0.002462261,0.002462113,0.00263737,0.002635173,0.002902562,0.002339207,0.002574167,0.002299797,0.002503448,0.002715612,0.002218978,0.002368981,0.002103049,0.002304697,0.002305793,0.002053401,0.002624396,0.002742074,0.002640413,0.002582575,0.00314566,0.002138641,0.002701616
Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Agrostis,0,0,0,0,0,0,0,0,0,0,0,0,7.8408E-06,7.23804E-06,0,0,0,0,0,0,0,0,0,0,1.26345E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.20222E-06,0,0,4.56311E-05,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ahrensia,0.000248884,0.000192415,0.000222048,0.000198039,0.000205512,0.00016809,0.000214775,0.000183282,0.000211877,0.000193145,0.000146644,0.000164584,0.000172498,0.000195427,0.000186996,0.00025344,0.00021883,0.000191603,0.000162045,0.000205412,0.000141154,0.000183152,0.000166806,0.000198242,0.0001832,0.000134183,0.000161311,0.000151471,0.000215268,0.000316356,0.000160319,0.000195126,0.000233088,0.000164898,0.000310159,0.000158498,0.000185328,0.000172853,0.000126796,0.000163637,0.000149931,0.000258402,0.000267352,0.000279129,0.000238163,0.000311109,0.000181508,0.000159365
Eukaryota,Chordata,Mammalia,Carnivora,Ursidae,Ailuropoda,0,1.37439E-05,2.22048E-05,7.33477E-06,7.33972E-06,7.64047E-06,3.79015E-05,1.46625E-05,3.02682E-05,8.04771E-06,2.79322E-05,1.37154E-05,0,2.89521E-05,2.07773E-05,0,2.65248E-05,0,7.04543E-06,1.41663E-05,1.48583E-05,7.32606E-06,0,2.47803E-05,6.31724E-06,6.70916E-06,8.49005E-06,3.56401E-05,7.42302E-06,2.37267E-05,0,7.50486E-06,2.33088E-05,4.49721E-05,1.37848E-05,8.34202E-06,1.61155E-05,1.44044E-05,2.98343E-05,7.43804E-06,1.30375E-05,8.07507E-06,2.05656E-05,7.54404E-06,2.23277E-05,1.72838E-05,1.57833E-05,2.27664E-05
Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Ajellomyces,0.000124442,7.55915E-05,8.14176E-05,0.000124691,6.60575E-05,0.000106967,0.000132655,5.86502E-05,3.78352E-05,0.000128763,9.77626E-05,7.54344E-05,0.000148975,0.000123047,0.000166219,0.000116446,3.31561E-05,8.1063E-05,9.15906E-05,0.000155829,9.65789E-05,2.93042E-05,7.58208E-05,0.000132162,0.000107393,0.000187856,6.79204E-05,7.12803E-05,0.000141037,0.000126542,0.000138458,4.50292E-05,0.000101005,0.000134916,6.89242E-05,8.34202E-05,0.000112809,8.64267E-05,0.00010442,0.000163637,0.000169487,8.07507E-05,6.85518E-05,6.03523E-05,0.000245605,8.64192E-05,9.47E-05,9.86545E-05
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,0.001068736,0.001133873,0.001043625,0.00109288,0.000976183,0.001360004,0.001193898,0.001502911,0.001354501,0.000989868,0.001019525,0.001330389,0.000909533,0.00077447,0.001246641,0.000890466,0.001797058,0.00172443,0.00115545,0.000793314,0.001426396,0.001135539,0.00138752,0.001090332,0.000871779,0.000791681,0.000730144,0.001505796,0.00095757,0.001186333,0.000641278,0.00081803,0.000668184,0.00117677,0.001082109,0.001192909,0.00100722,0.000914682,0.001029282,0.001041326,0.001192928,0.001316236,0.001254499,0.000980725,0.000870782,0.001114808,0.000891758,0.001153499
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Albidiferax,0.001742186,0.002583855,0.002894024,0.002097743,0.002745055,0.003224278,0.002552036,0.003445697,0.001982566,0.002993747,0.003240133,0.002612774,0.002234628,0.002106269,0.002604095,0.002753594,0.002393867,0.002137114,0.002627945,0.003520329,0.003380261,0.003487205,0.002327697,0.00263497,0.002602703,0.003180141,0.002555504,0.001737457,0.001952255,0.002080038,0.001421014,0.002476604,0.00225318,0.00190382,0.002308959,0.002235662,0.001974151,0.002643216,0.001946686,0.002075213,0.002281557,0.002858573,0.002886033,0.002474445,0.001860645,0.002151839,0.002146532,0.002656083
Eukaryota,Mollusca,Gastropoda,unclassified (derived from Gastropoda),Clausiliidae,Albinaria,0,0,0,0,7.33972E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,0.000409926,0.000487909,0.000473702,0.000278721,0.000616536,0.000397304,0.000448501,0.000535183,0.000348084,0.000305813,0.000425966,0.000480037,0.00029795,0.00033295,0.00044325,0.000383585,0.000464185,0.000442162,0.000401589,0.00038249,0.000393745,0.000461542,0.000386686,0.000512126,0.000429572,0.000335458,0.000382052,0.000472232,0.000385997,0.000466624,0.000386224,0.000390253,0.00037294,0.000442226,0.000344621,0.000383733,0.000491523,0.000417729,0.000253591,0.000423968,0.000423718,0.000516804,0.000473008,0.000362114,0.000506095,0.000423454,0.000347233,0.00050845
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,0.000505087,0.00063222,0.000584726,0.00046209,0.000623876,0.000466069,0.000600107,0.000681808,0.00053726,0.000651864,0.000586576,0.000699483,0.000470448,0.000419806,0.000678727,0.000554829,0.000782483,0.000589549,0.000563634,0.000580819,0.000713198,0.000622715,0.000750626,0.000495606,0.000568552,0.000536733,0.000399032,0.000507872,0.000356305,0.000648529,0.000488246,0.000502826,0.000404018,0.000509684,0.000482469,0.000458811,0.000443177,0.000561773,0.000589227,0.000535539,0.000541055,0.000452204,0.00056898,0.000611067,0.00046144,0.000777773,0.0005682,0.000880302
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,0.00066613,0.000790275,0.000688348,0.000557442,0.000902785,0.001084947,0.000890686,0.001033709,0.00074157,0.001014011,0.000935728,0.000692625,0.000658627,0.000658661,0.000865723,0.000931564,0.000762589,0.000589549,0.001021587,0.000970392,0.000884068,0.00093041,0.000796118,0.000759929,0.000941269,0.000999665,0.000882965,0.000436592,0.000608688,0.000680165,0.000517395,0.00080302,0.000714802,0.000779517,0.000675457,0.000692388,0.000684909,0.00077784,0.000596685,0.00064711,0.000749655,0.000791356,0.000767781,0.000724228,0.000520981,0.000725921,0.000647116,0.000918246
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,0.000849133,0.000824635,0.000703152,0.000946185,0.000689934,0.001008542,0.000852784,0.000945734,0.00074157,0.001038154,0.000907796,0.000877783,0.000776239,0.000731042,0.001004239,0.000589077,0.000848795,0.00103908,0.000796133,0.00092081,0.000728056,0.001018322,0.000659641,0.001073812,0.00096022,0.000758135,0.000899945,0.000891004,0.000979839,0.000593167,0.000830746,0.000750486,0.000870194,0.000757031,0.000758166,0.000976017,0.001160317,0.000900278,0.000962155,0.000847937,0.001108185,0.000726756,0.000658098,0.000731772,0.000788914,0.00071728,0.000820733,0.000880302
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,0.000124442,0.000144311,6.66144E-05,0.000102687,0.000110096,7.64047E-05,8.84369E-05,0.000190613,0.000181609,0.000128763,0.000118712,8.22921E-05,0.000133294,8.68564E-05,0.00013159,0.000191793,0.000125993,0.000162126,0.000133863,0.000155829,0.000111437,0.000124543,0.000128895,0.000115641,0.000132662,0.000221402,0.000135841,0.00011583,6.68072E-05,0.000158178,0.000145745,0.000135087,0.000101005,0.000157402,0.000151633,0.000150156,0.00014504,8.64267E-05,0.000164088,0.000126447,0.000123856,0.000185727,0.000123393,0.000165969,8.18684E-05,0.000146913,7.1025E-05,0.000121421
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,2.92804E-05,6.18476E-05,5.18112E-05,5.86781E-05,5.87178E-05,2.29214E-05,1.89508E-05,4.39876E-05,0.000105939,8.04771E-05,0.000104746,6.17191E-05,3.9204E-05,2.89521E-05,4.84805E-05,8.90466E-05,7.95745E-05,8.84323E-05,7.74997E-05,4.95821E-05,7.42914E-05,3.66303E-05,8.34028E-05,1.65202E-05,7.58069E-05,3.35458E-05,5.94303E-05,4.45502E-05,3.71151E-05,7.118E-05,2.9149E-05,6.75437E-05,6.99263E-05,2.99814E-05,5.51393E-05,7.50782E-05,6.44621E-05,6.482E-05,7.45857E-05,6.69424E-05,5.86686E-05,5.65255E-05,6.16967E-05,6.78963E-05,5.20981E-05,7.77773E-05,3.94583E-05,9.10657E-05
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola,0.000724691,0.000556628,0.000814176,0.000638125,0.000543139,0.000756407,0.000776981,0.000989722,0.000635632,0.000788675,0.000858915,0.000850352,0.000674309,0.000673137,0.000671801,0.00078772,0.000722802,0.000781152,0.000810224,0.000750815,0.000735485,0.00072528,0.000727879,0.000710368,0.000631724,0.000550151,0.000806554,0.000686073,0.000616111,0.000798798,0.000655852,0.000795515,0.000606028,0.000936919,0.000689242,0.000775808,0.000749371,0.000835458,0.000648895,0.00075868,0.000638836,0.000710606,0.000863753,0.00078458,0.000535866,0.000976537,0.000860191,0.000872713
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,0.000629529,0.000652836,0.000466301,0.000579447,0.000645895,0.000618878,0.000587474,0.000623158,0.00046159,0.000635769,0.000628474,0.000706341,0.000556697,0.00047771,0.000554063,0.000445233,0.00070954,0.000744305,0.000521362,0.000552486,0.000468036,0.000747258,0.000758208,0.000536906,0.000713848,0.000523314,0.000568833,0.000659343,0.000630957,0.00064062,0.000612129,0.000720467,0.000637106,0.000659591,0.000523824,0.000750782,0.000741314,0.000756234,0.000566851,0.0006843,0.000606242,0.000500654,0.000603256,0.000558259,0.000573079,0.000708638,0.000623441,0.000751292
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,0.000395286,0.000460421,0.000466301,0.000374073,0.000440383,0.000450788,0.000454818,0.00057917,0.000529693,0.000458719,0.000502779,0.00038403,0.000470448,0.000398092,0.000491731,0.000383585,0.000417766,0.000619026,0.000479089,0.00040374,0.000408603,0.000600737,0.000386686,0.000594727,0.000486427,0.000429386,0.000509403,0.000463322,0.000371151,0.000442898,0.000364362,0.000502826,0.00038071,0.00041974,0.000448007,0.000475495,0.000491523,0.000374516,0.000462431,0.000386778,0.00041068,0.000387603,0.000479863,0.000512995,0.000416785,0.000648144,0.000402475,0.000402207
Eukaryota,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,0,0,0,7.33477E-06,0,1.52809E-05,0,0,0,0,6.98305E-06,0,0,7.23804E-06,0,0,6.63121E-06,0,0,0,0,0,0,0,6.31724E-06,6.70916E-06,8.49005E-06,8.91004E-06,1.4846E-05,0,0,7.50486E-06,7.76959E-06,0,0,0,0,7.20222E-06,0,0,0,0,0,0,0,0,7.89166E-06,0
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),unclassified (derived from Viruses),Baculoviridae,Alphabaculovirus,0,0,0,2.20043E-05,0,0,0,7.33127E-06,7.56704E-06,0,0,1.37154E-05,0,0,0,1.36995E-05,1.32624E-05,7.36936E-06,7.04543E-06,0,7.42914E-06,7.32606E-06,7.58208E-06,0,0,0,0,0,7.42302E-06,0,0,7.50486E-06,0,7.49535E-06,0,8.34202E-06,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,0.000234243,0.000274878,0.000318269,0.000366738,0.000278909,0.000267416,0.000252677,0.000227269,0.000264847,0.000152906,0.000293288,0.000274307,0.00029795,0.000224379,0.000346289,0.00026714,0.000245355,0.000309513,0.000302953,0.000191245,0.00026002,0.00024176,0.000197134,0.000272583,0.000265324,0.000254948,0.000237721,0.000302941,0.00014846,0.000268902,0.000320639,0.000315204,0.00018647,0.000262337,0.000289481,0.000275287,0.000233675,0.000237673,0.000275967,0.000238017,0.000371568,0.000274552,0.000294773,0.000218777,0.00026049,0.000293825,0.00033145,0.000235253
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Amborellales,Amborellaceae,Amborella,0,0,7.4016E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04543E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,0.000153722,7.55915E-05,2.96064E-05,8.06824E-05,0.000102756,0.000129888,0.000120021,0.000124632,0.000113506,8.04771E-05,6.28474E-05,0.000130296,9.40896E-05,6.51423E-05,7.61836E-05,6.84974E-05,0.000106099,0.00011054,8.45451E-05,9.2081E-05,4.45749E-05,9.52388E-05,0.000136477,0.000123901,6.31724E-05,8.05099E-05,0.000144331,0.000133651,6.68072E-05,0.000110724,4.37235E-05,8.25535E-05,9.3235E-05,0.000119926,0.000103386,0.000116788,0.000128924,7.92245E-05,0.000111879,6.69424E-05,0.000110818,6.46005E-05,8.22622E-05,0.000150881,8.18684E-05,0.000146913,6.31333E-05,5.31217E-05
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminomonas,0.000153722,0.000123695,0.000103622,7.33477E-05,9.54163E-05,0.00016809,0.000113705,0.000109969,0.00012864,0.000128763,0.000111729,0.000130296,7.05672E-05,0.000123047,0.000235477,0.000116446,0.000159149,0.000169495,0.000211363,0.000141663,0.000104008,0.000139195,0.000121313,0.000140422,0.000170565,0.000140892,0.000144331,0.000178201,0.000126191,9.49067E-05,0.000182181,0.000157602,0.000101005,0.000127421,0.000144741,0.000133472,0.000136982,9.36289E-05,0.000201381,0.000104133,0.000162968,0.000129201,0.0001988,0.000105617,0.000148852,0.000129629,0.000181508,0.000151776
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Ammonifex,0.000387966,0.000377958,0.000340473,0.000344734,0.000425704,0.000458428,0.00057484,0.000542514,0.000438889,0.000458719,0.000460881,0.000493753,0.000454766,0.000419806,0.000512508,0.000349337,0.000530497,0.00057481,0.000387499,0.00053832,0.000408603,0.000402933,0.000447342,0.000479085,0.000448524,0.000389131,0.000475443,0.000596972,0.000400843,0.000363809,0.000342501,0.000435282,0.000365171,0.00043473,0.000337728,0.000517205,0.00061239,0.000468145,0.000566851,0.000476035,0.000495424,0.000387603,0.000466153,0.000362114,0.000476325,0.00044938,0.000544525,0.000387029
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Amycolatopsis,0.006492936,0.007710333,0.005566,0.008222273,0.008036992,0.008381596,0.00789615,0.006671456,0.008528059,0.006261116,0.007793078,0.007845181,0.006539228,0.006506996,0.007348256,0.006301758,0.008507845,0.006470298,0.006284523,0.011864287,0.006403923,0.005978066,0.008021836,0.004766074,0.007277459,0.007427038,0.007174088,0.008927855,0.005901303,0.00947485,0.006478364,0.007444821,0.006394369,0.008050009,0.00698891,0.007482795,0.007058596,0.006525215,0.007697242,0.009423998,0.007079346,0.006161275,0.005881748,0.006548225,0.008745032,0.007518472,0.006763155,0.007406677
Bacteria,Cyanobacteria,unclassified (derived from Cyanobacteria),Nostocales,Nostocaceae,Anabaena,0.001764146,0.002006611,0.00157654,0.001958383,0.001614738,0.001887196,0.001831907,0.00184748,0.001778255,0.001698066,0.00192732,0.002297321,0.00186611,0.001483798,0.001745297,0.00155489,0.002175037,0.002247655,0.001909311,0.002330358,0.001872144,0.001641038,0.001880355,0.001709839,0.001737241,0.001422341,0.001672539,0.001871107,0.001647911,0.001629231,0.001610482,0.001568516,0.001654922,0.002083708,0.001633503,0.001785193,0.002618771,0.002074241,0.002416576,0.002900836,0.002151182,0.001598863,0.001802913,0.001614424,0.002002054,0.001918507,0.002249124,0.001995857
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Anaerobaculum,0.000139082,0.000144311,0.000162835,0.000176034,0.000132115,0.000236855,0.000120021,0.000124632,0.000113506,0.000152906,0.000167593,0.000164584,0.000156816,0.000180951,0.000159293,0.000150694,0.000139255,0.000243189,0.000183181,0.000155829,0.000104008,0.000153847,0.000204716,0.000181722,0.000126345,9.39282E-05,0.000186781,0.000151471,8.16533E-05,0.000166087,0.000109309,0.000142592,6.99263E-05,0.000164898,0.000165418,0.000175182,0.000120866,0.000266482,0.000134254,0.000230579,0.000215118,0.000177651,0.000102828,0.000158425,0.000119081,0.000241974,0.000205183,0.000166954
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Anaerococcus,5.12408E-05,4.12317E-05,8.14176E-05,7.33477E-05,4.40383E-05,8.40452E-05,8.84369E-05,5.86502E-05,5.29693E-05,0.00010462,9.07796E-05,6.17191E-05,4.70448E-05,8.68564E-05,4.84805E-05,2.05492E-05,4.64185E-05,6.63242E-05,4.22726E-05,6.37484E-05,8.17206E-05,0.000124543,3.03283E-05,6.60808E-05,6.31724E-05,4.02549E-05,5.09403E-05,4.45502E-05,1.4846E-05,6.32711E-05,3.64362E-05,8.25535E-05,3.88479E-05,5.99628E-05,9.64938E-05,6.67362E-05,1.61155E-05,5.76178E-05,9.69614E-05,4.46282E-05,7.82248E-05,8.07507E-05,6.85518E-05,9.05285E-05,4.46555E-05,5.18515E-05,3.15667E-05,9.10657E-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,1.46402E-05,4.12317E-05,7.4016E-06,5.13434E-05,2.93589E-05,1.52809E-05,3.15846E-05,7.33127E-06,3.78352E-05,8.04771E-06,2.79322E-05,2.74307E-05,2.35224E-05,2.17141E-05,2.07773E-05,6.84974E-06,1.98936E-05,3.68468E-05,5.63634E-05,2.83326E-05,5.2004E-05,0,0,3.30404E-05,1.26345E-05,6.70916E-06,0,5.34602E-05,1.4846E-05,1.58178E-05,2.18617E-05,1.50097E-05,3.10783E-05,7.49535E-06,1.37848E-05,8.34202E-06,2.41733E-05,2.88089E-05,2.23757E-05,2.97522E-05,3.91124E-05,1.61501E-05,2.05656E-05,7.54404E-06,0,2.59258E-05,2.3675E-05,4.55328E-05
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Anaeromyxobacter,0.009164776,0.010733993,0.009111364,0.009637883,0.010473779,0.011453065,0.011351505,0.012932362,0.010018766,0.011765747,0.011710567,0.011404315,0.01028713,0.008280315,0.011074328,0.010041715,0.012645721,0.012852163,0.011582685,0.010674316,0.011485457,0.014564209,0.010205474,0.013505253,0.010865651,0.009540423,0.013609543,0.011992908,0.009360432,0.009340399,0.008511507,0.010214114,0.009129263,0.011745218,0.010407549,0.011678832,0.012811835,0.013986719,0.010538956,0.011052929,0.01303747,0.012427526,0.014128535,0.010923767,0.009868862,0.012738193,0.011947978,0.011193492
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,2.19603E-05,2.74878E-05,1.48032E-05,4.40086E-05,1.46794E-05,5.34833E-05,2.52677E-05,2.19938E-05,1.51341E-05,2.41431E-05,6.98305E-06,3.42884E-05,3.13632E-05,2.17141E-05,4.84805E-05,4.10984E-05,2.65248E-05,5.15855E-05,4.22726E-05,3.54158E-05,1.48583E-05,2.93042E-05,3.03283E-05,6.60808E-05,2.5269E-05,3.35458E-05,4.24502E-05,4.45502E-05,2.96921E-05,4.74533E-05,1.45745E-05,3.00194E-05,1.55392E-05,7.49535E-06,1.37848E-05,5.83942E-05,5.64043E-05,2.16067E-05,1.49171E-05,3.71902E-05,3.25937E-05,2.42252E-05,4.11311E-05,3.01762E-05,2.97703E-05,2.59258E-05,3.94583E-05,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,9.51614E-05,8.24635E-05,8.14176E-05,8.06824E-05,5.1378E-05,0.00016045,8.212E-05,8.79752E-05,9.83716E-05,0.000144859,4.88813E-05,8.22921E-05,8.62488E-05,5.79043E-05,6.2332E-05,6.16476E-05,8.62058E-05,0.00011791,6.34089E-05,8.49979E-05,5.94332E-05,8.05867E-05,3.79104E-05,8.26009E-05,6.31724E-05,8.72191E-05,5.94303E-05,0.000133651,7.42302E-05,9.49067E-05,8.7447E-05,9.75632E-05,0.000108774,7.49535E-05,4.82469E-05,0.000108446,0.000120866,8.64267E-05,9.69614E-05,8.18185E-05,8.47436E-05,8.88257E-05,8.22622E-05,7.54404E-05,0.000104196,0.000103703,0.000165725,0.000106243
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,6.5881E-05,2.74878E-05,2.96064E-05,3.66738E-05,3.66986E-05,3.82024E-05,2.52677E-05,2.93251E-05,1.51341E-05,8.04771E-06,2.09491E-05,4.11461E-05,6.27264E-05,1.44761E-05,4.84805E-05,3.42487E-05,2.65248E-05,2.21081E-05,3.52271E-05,3.54158E-05,2.22874E-05,3.66303E-05,2.27462E-05,4.13005E-05,3.79034E-05,4.02549E-05,3.39602E-05,6.23702E-05,8.16533E-05,3.16356E-05,4.37235E-05,3.00194E-05,3.88479E-05,2.24861E-05,2.06772E-05,3.33681E-05,4.02888E-05,5.04156E-05,1.49171E-05,5.95043E-05,3.91124E-05,1.61501E-05,6.16967E-05,1.50881E-05,3.72129E-05,3.45677E-05,3.15667E-05,6.82993E-05
Eukaryota,Streptophyta,Marattiopsida,Marattiales,Marattiaceae,Angiopteris,0,0,7.4016E-06,0,0,0,0,0,7.56704E-06,0,0,1.37154E-05,0,0,0,0,0,0,7.04543E-06,0,0,0,0,0,6.31724E-06,0,0,0,0,0,7.28725E-06,0,0,0,0,0,0,0,0,7.43804E-06,6.51873E-06,8.07507E-06,6.85518E-06,0,7.44258E-06,0,7.89166E-06,0
Eukaryota,Nematoda,Chromadorea,Rhabditida,Angiostrongylidae,Angiostrongylus,7.32011E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Anomochloa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31724E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,8.78413E-05,5.49756E-05,6.66144E-05,6.60129E-05,0.000132115,6.87642E-05,0.000101071,0.000102638,0.000105939,0.000136811,9.77626E-05,6.17191E-05,5.48856E-05,7.96184E-05,8.31094E-05,4.10984E-05,7.29433E-05,8.1063E-05,5.63634E-05,5.66653E-05,0.000111437,8.79127E-05,6.06566E-05,6.60808E-05,0.000101076,0.000114056,8.49005E-05,0.000160381,0.000111345,0.000126542,4.37235E-05,6.75437E-05,3.88479E-05,8.99442E-05,0.000124063,9.17623E-05,0.000153097,0.000122438,8.95028E-05,6.69424E-05,0.000123856,6.46005E-05,5.48415E-05,0.000158425,8.9311E-05,0.000190122,7.1025E-05,0.00012901
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,0.000234243,0.000219903,0.000170237,0.000278721,0.000205512,0.000198652,0.000151606,0.000219938,0.000219444,0.00017705,0.000202508,0.000219446,0.000188179,0.000180951,0.000159293,0.000136995,0.00021883,0.000147387,0.000197272,0.000198328,0.000178299,0.000197804,0.000197134,0.000173462,0.000221103,0.000194566,0.000186781,0.000178201,0.000192999,0.00021354,0.000153032,0.000217641,0.000217548,0.000262337,0.000206772,0.00016684,0.000233675,0.000237673,0.00026105,0.000104133,0.000241193,0.000226102,0.000274207,0.000150881,0.000178622,0.000172838,0.000268317,0.000197309
Eukaryota,Streptophyta,Anthocerotopsida,Anthocerotales,Anthocerotaceae,Anthoceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36936E-06,0,0,0,0,7.58208E-06,0,0,0,0,0,0,0,0,7.50486E-06,0,0,0,8.34202E-06,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,1.46402E-05,4.12317E-05,2.22048E-05,2.93391E-05,1.46794E-05,2.29214E-05,1.89508E-05,1.46625E-05,5.29693E-05,4.02385E-05,2.09491E-05,4.80037E-05,3.13632E-05,2.89521E-05,2.77031E-05,2.05492E-05,3.97873E-05,4.42162E-05,2.11363E-05,6.37484E-05,9.65789E-05,4.39564E-05,3.79104E-05,8.26009E-06,4.42207E-05,4.02549E-05,5.94303E-05,1.78201E-05,6.68072E-05,3.16356E-05,1.45745E-05,2.25146E-05,3.88479E-05,2.99814E-05,4.82469E-05,1.6684E-05,5.64043E-05,2.88089E-05,2.23757E-05,6.69424E-05,6.51873E-05,4.03753E-05,4.11311E-05,3.77202E-05,2.97703E-05,7.77773E-05,3.94583E-05,3.7944E-05
